Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity,Method
0x39a2473542ee45c98e6fcb48ea642a075314dc8e81ea26fc6d4ef312a007ba5a,12769886,1637298320,11/19/21 5:05,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xa6cd2f3a83a2f4ffe85318e9e4ecb957587b128c,247.0225826,Swap Exact ETH For Tokens
0xe91bf1b07222b7b4f54093d482c4a7c095e174a6a5074d3bc1baaacffec1d316,12769891,1637298335,11/19/21 5:05,0x813cf14699a230185eada5266b18403d77593e12,0x5ce908a6ffb393e9cb88dd8d6e8594a6a14a0b60,253.3611525,0x00000003
0xe91bf1b07222b7b4f54093d482c4a7c095e174a6a5074d3bc1baaacffec1d316,12769891,1637298335,11/19/21 5:05,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x5ce908a6ffb393e9cb88dd8d6e8594a6a14a0b60,269.2612073,0x00000003
0x526e960a77edb097c8d01ce70ecb72202b5c652f9c77fd2b60901b67b74285ce,12769891,1637298335,11/19/21 5:05,0x813cf14699a230185eada5266b18403d77593e12,0x4c6b0da1ef50e762081033d11762b41cb595acf7,"1,996.03",Swap Exact ETH For Tokens
0x721fbc23f795489ba88d77d67c7ce6ab34454d52c3c992641c385314ed542ab3,12769891,1637298335,11/19/21 5:05,0xd2c0d0251a6e074e0ad3e6edf1c3f859e52b9b92,0x813cf14699a230185eada5266b18403d77593e12,"1,300.62",0xa56aeb38
0x655948458f4117ae446a3b28da9e1efaf2379c26982f75f2c89dfecccace99bb,12769891,1637298335,11/19/21 5:05,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xfbe051fe49233b0650e32a045b54a2f328eeb78f,342.9029945,0x7c4edde7
0x655948458f4117ae446a3b28da9e1efaf2379c26982f75f2c89dfecccace99bb,12769891,1637298335,11/19/21 5:05,0xfbe051fe49233b0650e32a045b54a2f328eeb78f,0x813cf14699a230185eada5266b18403d77593e12,342.9029945,0x7c4edde7
0xe0aedfc827645c8290a369da14a897f91cb53f2c83ef4599ba84b67a2fc2613f,12769891,1637298335,11/19/21 5:05,0x5ce908a6ffb393e9cb88dd8d6e8594a6a14a0b60,0x813cf14699a230185eada5266b18403d77593e12,522.6223598,0x13727134
0xd07eef4b879d05cc300f83574d74f5830a929e27c7834233e2f639da1ed067ef,12769902,1637298368,11/19/21 5:06,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xfa487f9fbaecdfa3cdc19a32f21f0270eb196393,25,Swap ETH For Exact Tokens
0xbdf12201415c8e477960c6de83d8a3cece89f6d469f28b737f07ad95a3ec87ec,12769903,1637298371,11/19/21 5:06,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x8b50eae3555eccbc47477f6800387f3f9712fc21,571,Swap Tokens For Exact Tokens
0x20f9a0d35f66d6082a6a3f238698349aa56c0e39b7200a68f6b6bbff6d72b658,12769903,1637298371,11/19/21 5:06,0x813cf14699a230185eada5266b18403d77593e12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,328.2073801,0xa56aeb38
0xed0a433ad05cdb433c6bfdcb58de183224f34f4163243441fa65cf2cefc78f0a,12769915,1637298407,11/19/21 5:06,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xafb1bb66ef561b852ffed0981042eda4db69b9e3,12,Swap ETH For Exact Tokens
0x14559f093a814618530346fb3f322cff71bc88d52e117a36c2bbf8d5d0b00f4f,12769919,1637298419,11/19/21 5:06,0x1766f21f6581ae7410dd7d481c384b2b70bcc42e,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,265.3358546,0x9a2e4e24
0x9e041f79148eb29e068d500b241880d5a912320a8648316d9ec9abac16f4ddf8,12769919,1637298419,11/19/21 5:06,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xec0667140d96740b6aac55f413e6266d8665146f,37.61678423,Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens
0x2f9ac68964dac38ca5984aa93d7e47e10f1ce09d2dccaf9512a334216d1c3a6e,12769919,1637298419,11/19/21 5:06,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xd8d6e5cf508391561e81172060d32fea7baa1494,746.9289301,Swap Exact Tokens For Tokens
0x1f0d78f15752607747400da68d063f0f0c31ac978fdb4cfefb47b8fc87353083,12769919,1637298419,11/19/21 5:06,0xb12130225a4c240fa4b703dadf8ee923ec1a0635,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,513.311075,0x1de9c881
0xfae317dcad6c45e9acb1761d4e99f70128494ceb55ea019bd3a38daf66c3645a,12769928,1637298446,11/19/21 5:07,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xa130b7ca9965776df09d88ad7727f5ffca178ef2,128.9903329,Swap Exact ETH For Tokens
0xa9d9ee55a7d05ded90ffefc93a17695f90396971c2fc47c231bf9d19f1f7280f,12769929,1637298449,11/19/21 5:07,0x31031bd329242ce765b0dcb461e8c32cce68816b,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,217.0911588,0xe2d3a739
0x607091b843835dcaa1a2697d069852c43127655c9c40160863183fed2c9c8b5b,12769930,1637298452,11/19/21 5:07,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xfb007ac43d954c209dabef8961aa3f3e9e38eff9,177.3256569,Swap Exact Tokens For Tokens
0x8cb86f3d0a4446551c03ec2f3faaae915e383111b65209f92be23ed0566cf150,12769933,1637298461,11/19/21 5:07,0x813cf14699a230185eada5266b18403d77593e12,0x020983b4548a8d9cd311bd929e5873c1c4015cc4,37.58428142,Swap Exact Tokens For Tokens
0x533258ec2dd26b3fbf41363f3d0714f155e4f8f5a19393cf6fdd72def420a26c,12769938,1637298481,11/19/21 5:08,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x792a8c39ff0395672850e354ba911d48ffc19cd5,50,Swap ETH For Exact Tokens
0x03e92e0da2b52d69fbff2c222acad00981810eac4f7114fc9a4cd5bdfb4f8f24,12769952,1637298525,11/19/21 5:08,0x813cf14699a230185eada5266b18403d77593e12,0x5ce908a6ffb393e9cb88dd8d6e8594a6a14a0b60,252.3649135,0x00007046
0x565caf22168d4bb44eff1c5066f385af5b80165c3ee2f2cebf13d905b5655542,12769952,1637298525,11/19/21 5:08,0x813cf14699a230185eada5266b18403d77593e12,0xf85d8edcfc83cadd24dc7cef5fe5ae2468568990,401.9284494,Swap Exact ETH For Tokens
0x1f3cf5f5f737de8c09cf9c003b825afae95d6274aab4391077cfebf7cb291c54,12769952,1637298525,11/19/21 5:08,0x5ce908a6ffb393e9cb88dd8d6e8594a6a14a0b60,0x813cf14699a230185eada5266b18403d77593e12,252.3649135,0x13727134
0x47c4d58992b5f8e304a610daa2280130a295f052a5d364fa259e09c3171b152f,12769961,1637298553,11/19/21 5:09,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x66240595eee01699790cedfc575711fba00675f9,590.0635112,Swap Exact Tokens For Tokens
0x51d9b4704dc65fdd8521a2f410312e7b66b8453b68768c2254cfa4d40975ac76,12769961,1637298553,11/19/21 5:09,0x1766f21f6581ae7410dd7d481c384b2b70bcc42e,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,399.5025248,0x1de9c881
0x5e6ac637c2bf53d745e54c6c7e3fc11752d8ba51d85d05b5149f8f1ae3bbeddb,12769961,1637298553,11/19/21 5:09,0x31031bd329242ce765b0dcb461e8c32cce68816b,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,223.646402,0xa56aeb38
0xb14f5477a869d1bd820bc89d73b50c44c36190b2c24a9c1cd3b55de42d61d155,12769972,1637298589,11/19/21 5:09,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x93ff0e8284fb75d3a9143feb3e2b93d3b03311c7,741.1808138,Swap Exact Tokens For Tokens
0xefd55cce8810cf3a2b73b7cdfdb1822993a1a06a1f175325a82eb9ebd95517c3,12769972,1637298589,11/19/21 5:09,0x31031bd329242ce765b0dcb461e8c32cce68816b,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,395.9087431,0xa56aeb38
0xaa383333cbd72ebc816ea66e8deb0255212202bc188f97a1b6b8de32f3c6a650,12769972,1637298589,11/19/21 5:09,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xd8d6e5cf508391561e81172060d32fea7baa1494,736.7530831,Swap Exact Tokens For Tokens
0x60cd21107b1b274a1e73cfd52c0a661311630986cea0171689be1958afa41e48,12769972,1637298589,11/19/21 5:09,0x31031bd329242ce765b0dcb461e8c32cce68816b,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,393.3342306,0xa56aeb38
0x159f5924f3e14d55a8077cbb14390385e5443f5823eb13914c7c854a90958108,12769972,1637298589,11/19/21 5:09,0xd2c0d0251a6e074e0ad3e6edf1c3f859e52b9b92,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,335.2136605,0x1de9c881
0x6cd7fe26ece0c2909670ff4ac05d6876ecde16eaf171434f87f628c4114be88c,12769976,1637298601,11/19/21 5:10,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xb83a2f303b65e0eea1c1c3b6fc51d5da7f309300,"1,006.04",0x39f8d5fe
0x0860202bcc4654c70aba694c491bd0eefaf102b1412210a4a2345b07d1a5d9aa,12769976,1637298601,11/19/21 5:10,0xb12130225a4c240fa4b703dadf8ee923ec1a0635,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,717.6503329,0x1de9c881
0xbfd7b8f05cb35347c12793cc8489f2394c048a721a609b0e6f22241f442bd960,12769976,1637298601,11/19/21 5:10,0xa8fe2b938ee89cdc2ebdf0bc136a30dd29d8ff25,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,419.1059572,0x1de9c881
0x28ede3dc1c196c3b39c8a46c59f75866d027a57a3dbdf4e97e345aeb7bb8ddf4,12769976,1637298601,11/19/21 5:10,0xd2c0d0251a6e074e0ad3e6edf1c3f859e52b9b92,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,566.4544062,0x1de9c881
0xac870afaf058c1caae5193c01e357577c76cee026b5260402bb5b1505d75045e,12769976,1637298601,11/19/21 5:10,0xa8fe2b938ee89cdc2ebdf0bc136a30dd29d8ff25,0x30adcd4bf3ea2e7bb1d8c248849acbd0e33e5871,"4,914.12",Swap Exact Tokens For Tokens
0x0e094a3432d0896bdda84beb4a1d383e8f321d323dd95a0b6e24e72a1e907461,12769976,1637298601,11/19/21 5:10,0x813cf14699a230185eada5266b18403d77593e12,0xa8fe2b938ee89cdc2ebdf0bc136a30dd29d8ff25,"1,079.12",0x1de9c881
0x449dbdd49e3d000adfd4e5397bbc463fc9e940d3050abc14d1dab2aea2d48e6f,12769976,1637298601,11/19/21 5:10,0xb12130225a4c240fa4b703dadf8ee923ec1a0635,0xa8fe2b938ee89cdc2ebdf0bc136a30dd29d8ff25,275.2235623,0xa56aeb38
0x09718d2c76e04a67c2dbabd6a92caf9cd73e4aa6103dbdc733b068f2ce412840,12769976,1637298601,11/19/21 5:10,0xd2c0d0251a6e074e0ad3e6edf1c3f859e52b9b92,0xa8fe2b938ee89cdc2ebdf0bc136a30dd29d8ff25,"1,483.66",0xa2abe54e
0xb7d39515605cf46d6d9c3203f6e2b4076041fed70c81e228e245ef31cfdf89bc,12769976,1637298601,11/19/21 5:10,0x1766f21f6581ae7410dd7d481c384b2b70bcc42e,0x813cf14699a230185eada5266b18403d77593e12,423.475572,0xecfa311d
0x543bb1b884fb4a28402f84f9689ad03ae0609991fdf64afc53192271e3fbebcc,12769978,1637298608,11/19/21 5:10,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x813cf14699a230185eada5266b18403d77593e12,421.5644095,0x2d4c407b
0xaadeb107121c7fe086a0f537f3b04c1207d971266815fd9678147f58251126ad,12769986,1637298636,11/19/21 5:10,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xc444a9ed40a2062f62c584e59e8554762c682440,37.25568461,Swap Exact Tokens For Tokens
0xed2c267e4ec4b2e1021c50f97b9ceebf95f20dfa688304df4517095991ff54c2,12769986,1637298636,11/19/21 5:10,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x8c136d3626bd150ffdb2c988263eda50c124ff7c,638.8553688,Swap Exact ETH For Tokens
0x09dc198a3dbdb3603e9dfcf5e124ea2539971f355275b9ffe1fcc75c16121d9f,12769993,1637298661,11/19/21 5:11,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xa130b7ca9965776df09d88ad7727f5ffca178ef2,126.814241,Swap Exact ETH For Tokens
0xddc0a68204adba0c3bf8b442e3c52c0170ba90d6d51562cb3023f0962f64d04c,12769993,1637298661,11/19/21 5:11,0xa8fe2b938ee89cdc2ebdf0bc136a30dd29d8ff25,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,303.7679752,0xa56aeb38
0x488a36d0b688ebe89b5b21e0b1983da50ef88dc50a261f22369be251308338e7,12769994,1637298664,11/19/21 5:11,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xd9f44c3b15408865c628a840d65cabc098807e50,513.735777,Swap Exact ETH For Tokens
0x95b8f76cf2946464c0e3059a0dfaf60b05070fb88309975ce6eaf82e8975e251,12769994,1637298664,11/19/21 5:11,0xa8fe2b938ee89cdc2ebdf0bc136a30dd29d8ff25,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,323.7662075,0xa56aeb38
0xf5ab1ad55227ede72b1c568fcabcc7c0c1b6dcdf0a6decb6e10eb7eb6018c1d9,12769994,1637298664,11/19/21 5:11,0x813cf14699a230185eada5266b18403d77593e12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,116.3962445,0xa36aa1aa
0xaf82abc88c38d616f3469d0946ca4feab9af68e2ce8ce142e0045b449b55c0cc,12770003,1637298692,11/19/21 5:11,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xcfd7d81b3d5d5b94211615d834696a3bff3dc699,396.0364648,Swap Exact ETH For Tokens
0x957a13ab4f1c656502b1b438d8b52590788b77886f25eeca166c54a8dd7ed8fc,12770003,1637298692,11/19/21 5:11,0x1766f21f6581ae7410dd7d481c384b2b70bcc42e,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,326.0022071,0xa56aeb38
0xc75d462727ad7eb8e5c3c7f264fb166031dd4f901b6bf841dba3cb83be1b76ba,12770006,1637298701,11/19/21 5:11,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xd8d6e5cf508391561e81172060d32fea7baa1494,731.2707158,Swap Exact Tokens For Tokens
0x089372bbe51828e5ef185e70199c085b0084c24bab97920a263a395fd6dad5b3,12770006,1637298701,11/19/21 5:11,0xb12130225a4c240fa4b703dadf8ee923ec1a0635,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,428.5643649,0xa56aeb38
0xc626cd5a00673764d0434c01fd6431599f4eed7da3f9b26dedc2736c7e468f22,12770006,1637298701,11/19/21 5:11,0x813cf14699a230185eada5266b18403d77593e12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,188.224217,0xa36aa1aa
0x43e5bc8a13a311fa7a7fdd236df68566c6bd1ae335d02a04d4f1cd8816a307f2,12770013,1637298722,11/19/21 5:12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x5f0cba0ffa3cddd5a97c9f5529c32c094e50565d,50.51321239,Swap Exact Tokens For Tokens
0xcca3a8084f325c233e1acea0f8fd2bd42cd50bf31189434948e8511389576e7e,12770017,1637298735,11/19/21 5:12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xb305efeec0bf5683badb34ddc7b55cacfa37ece0,19.31896785,Swap Exact ETH For Tokens
0x9ee0ef79fbee20fb2f89de444969f339ead681b7a1c828a133e9f2bee29e7fb0,12770018,1637298738,11/19/21 5:12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x66240595eee01699790cedfc575711fba00675f9,365.3402935,Swap Exact Tokens For Tokens
0x1cd00c9ce96d82fabe54b3d0cbde58097b1288c2f67cdf3ff76465fea78fbf78,12770018,1637298738,11/19/21 5:12,0xd2c0d0251a6e074e0ad3e6edf1c3f859e52b9b92,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,392.298906,0xa56aeb38
0x2880515773730e31aa0e7e8f7f9a44298dc6f2bb641b0868bd652891f71d5a80,12770019,1637298741,11/19/21 5:12,0xb83a2f303b65e0eea1c1c3b6fc51d5da7f309300,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,"1,006.04",0xb3bdbc80
0x831ac6c9e36e28f33f1c57525b0b8af3d3f5c75af2c436b7c81cb2b5077b675a,12770020,1637298744,11/19/21 5:12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x813cf14699a230185eada5266b18403d77593e12,248.3454056,0x1de9c881
0x60236d1d5a7d4fa1ce0c2cbd5277f32688fc4cd0ad8fe6c7dee46bf0690a214b,12770022,1637298750,11/19/21 5:12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xb98128279bb8a1f78114dcbbc996f385a5f9e605,117.2948502,Swap Exact ETH For Tokens
0xd7c959959b18129ab66dfa8f0f3abf882f9ae0c902e9dcd1e214cd234f563922,12770031,1637298777,11/19/21 5:12,0x813cf14699a230185eada5266b18403d77593e12,0x5ce908a6ffb393e9cb88dd8d6e8594a6a14a0b60,246.9455908,0x00000003
0xd7c959959b18129ab66dfa8f0f3abf882f9ae0c902e9dcd1e214cd234f563922,12770031,1637298777,11/19/21 5:12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x5ce908a6ffb393e9cb88dd8d6e8594a6a14a0b60,261.8543166,0x00000003
0xe12dd0d90f19e9b12033bc3cabd2e4439db24e2086015a4ccab8209222e951b1,12770031,1637298777,11/19/21 5:12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xbbb0f90fe7c9a0dfa908901a3bfa791995a39e8a,39.85615571,Swap Exact ETH For Tokens
0x34dd05c93deeaa061776ac2cd3c278b70e53f4179b0c704582395f83138b552b,12770032,1637298780,11/19/21 5:13,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xb83a2f303b65e0eea1c1c3b6fc51d5da7f309300,"1,004.77",0x39f8d5fe
0xa64d3386db0990850cf59ecadbb37b6640b1631b2cfb472d186f548fe36cd61f,12770032,1637298780,11/19/21 5:13,0x813cf14699a230185eada5266b18403d77593e12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,331.4911527,0x1de9c881
0x7a4cacaa9e3148d235c35fa5c351c0fe992482184e7344c1806ebeaecf49f270,12770032,1637298780,11/19/21 5:13,0x1766f21f6581ae7410dd7d481c384b2b70bcc42e,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,348.4889634,0xecfa311d
0xc471fe6c675a40f4ce20227031a1cf374e4788c7b08a7029ee5774e86cceec5b,12770034,1637298786,11/19/21 5:13,0x5ce908a6ffb393e9cb88dd8d6e8594a6a14a0b60,0x813cf14699a230185eada5266b18403d77593e12,508.7999074,0x83f25249
0xb915af22712f522116de728683347224b5ba478342977f90bb7dc52405f3ecb7,12770036,1637298792,11/19/21 5:13,0x31031bd329242ce765b0dcb461e8c32cce68816b,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,"1,039.68",0xa2abe54e
0xc0202c2e82e1fa48fb4dc3e075a1f12601ce92002a50e36ae3b0d621f8ce15c8,12770036,1637298792,11/19/21 5:13,0x31031bd329242ce765b0dcb461e8c32cce68816b,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,231.3138801,0xa56aeb38
0x5340e5f45adc24053c4367d208232cde27572256c26cd1e4f239c44513ef5389,12770036,1637298792,11/19/21 5:13,0x31031bd329242ce765b0dcb461e8c32cce68816b,0x813cf14699a230185eada5266b18403d77593e12,454.6987916,0xa56aeb38
0x1172494863c974cacb3098c256520475b9c8d574efe7559e2f1d6d5071d34c17,12770036,1637298792,11/19/21 5:13,0x31031bd329242ce765b0dcb461e8c32cce68816b,0xd2c0d0251a6e074e0ad3e6edf1c3f859e52b9b92,290.2104475,0xe996414b
0x2b700ebfd8d57e0b429cab89c0ac226e9a023e229408956ae64df1d7138e8d32,12770037,1637298795,11/19/21 5:13,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x1766f21f6581ae7410dd7d481c384b2b70bcc42e,292.941991,0x9a2e4e24
0x919c5b4d2d905e3388d7077a8db35efab1218c093432c92e4e5b2b15c7075d83,12770038,1637298798,11/19/21 5:13,0x813cf14699a230185eada5266b18403d77593e12,0xf490fc7561e85e25b8a10c9662cfc59eab04d5db,"2,700.77",Swap Exact Tokens For Tokens
0x49408b74f3cc83e70f98f3f242bbbe5e10e91016b9925df3e83f9c0e7b27ea8d,12770038,1637298798,11/19/21 5:13,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x813cf14699a230185eada5266b18403d77593e12,"1,278.06",0xa56aeb38
0xa1eeb536debe1e965b2b6db8e77d2cd940c80f8ff9e193692c9c813f835cb199,12770039,1637298801,11/19/21 5:13,0x1766f21f6581ae7410dd7d481c384b2b70bcc42e,0x813cf14699a230185eada5266b18403d77593e12,343.3129306,0x9a2e4e24
0xaadb9f0212738f0f02bdaad04348ddccb4800dce13486f284adc69bb1b6a9bfa,12770039,1637298801,11/19/21 5:13,0xd2c0d0251a6e074e0ad3e6edf1c3f859e52b9b92,0x813cf14699a230185eada5266b18403d77593e12,234.1126046,0xe996414b
0x7a934a1d44b2e085660ad0980f173a97d9fedb32d9fa4b74fff7540aa5c41213,12770039,1637298801,11/19/21 5:13,0x31031bd329242ce765b0dcb461e8c32cce68816b,0x813cf14699a230185eada5266b18403d77593e12,313.0021225,0xe996414b
0x42c7af25192f584ab32ad0d49013cab233c15cf30be39a4a7ca1c753c9c6fa7b,12770040,1637298804,11/19/21 5:13,0x31031bd329242ce765b0dcb461e8c32cce68816b,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,481.7879424,0x29a97c6e
0xf0f8a56e9aa4d1e70c2f32edf91bbf736dbcfa45abd1a0d2b0a77890f4de959d,12770047,1637298825,11/19/21 5:13,0xae3696ad0cbe306d83fbc28f97e85a315d4ab267,0x813cf14699a230185eada5266b18403d77593e12,57.92512495,Swap Exact Tokens For Tokens
0x1c42c9ef71fb8261e9c02c0e5eb4a4ac49a50c39e931255c9e84a9261d78951d,12770050,1637298834,11/19/21 5:13,0xb83a2f303b65e0eea1c1c3b6fc51d5da7f309300,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,"1,004.77",0xb3bdbc80
0x05fb97bae2b130b68d972097498a2919d3f7e36dd47e9b0616d4ccefa8b4eb9d,12770050,1637298834,11/19/21 5:13,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xb12130225a4c240fa4b703dadf8ee923ec1a0635,312.619847,0xa56aeb38
0xe9981c5071007d177b584bfce4ce9af93553992ff0dd945390dd6178b493150b,12770066,1637298882,11/19/21 5:14,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x28526633e689a6eda41960459024bb9331c9b705,148.9823058,Swap Exact Tokens For Tokens
0x3259dd08529a13d4970c735c1721fac8c301de2a86d9527f49c87b2eac9e27e0,12770069,1637298891,11/19/21 5:14,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xa8fe2b938ee89cdc2ebdf0bc136a30dd29d8ff25,296.2409586,0xc23325c3
0xfea0234b7983fd0a4eef3aaa8491bdcd8ef43f41f97aa4d7027a93fc3d4add18,12770074,1637298906,11/19/21 5:15,0xdb57e45f52fea5cadaeb19bb97b463bbfa1f87e9,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,999.856,Swap Exact Tokens For ETH
0xaa8faa79822a81c4ae6b1e70bd5b5b0f69f236edc2c6251be49388860ab7a3f6,12770074,1637298906,11/19/21 5:15,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xfbe051fe49233b0650e32a045b54a2f328eeb78f,388.5433441,0x7c4edde7
0xaa8faa79822a81c4ae6b1e70bd5b5b0f69f236edc2c6251be49388860ab7a3f6,12770074,1637298906,11/19/21 5:15,0xfbe051fe49233b0650e32a045b54a2f328eeb78f,0x813cf14699a230185eada5266b18403d77593e12,388.5433441,0x7c4edde7
0xfc59ccce45227d4f6f95920a9d0295126575ef783fcc0e3b4e7a78f598285229,12770074,1637298906,11/19/21 5:15,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xa8fe2b938ee89cdc2ebdf0bc136a30dd29d8ff25,632.9704469,0x18b561f2
0x04170e4a1157b5c13062a8186050d4a8eb5160082a13e9db6a7c97167a1d99ed,12770090,1637298954,11/19/21 5:15,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x1bf83928ba9e86325ae3669387fc77dfab21129f,155.3613281,Swap Exact ETH For Tokens
0x913f1f18353209ca2afcea23ede2134bee5d5bad4d07ba9b95845bf94edd3328,12770091,1637298957,11/19/21 5:15,0x813cf14699a230185eada5266b18403d77593e12,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,164.867611,0x9f8ccdaf
0x8fdf88084fd8707857c6d6e835710015125aec99ef4818bf419fd4bcad96c1a1,12770095,1637298969,11/19/21 5:16,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0xfe198c74c6ebe40cc08665b240c98b5ed47a4ed2,119.5699709,Swap Exact ETH For Tokens
0x1000983e5c2972dc3281f76e61a2c4c9365bc6b773562f12e2cad2534d76df57,12770095,1637298969,11/19/21 5:16,0xbee94bbeb31966a8c294a211f75ad744aafbfecb,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,999.854856,Swap Exact Tokens For Tokens
0x51feecb70df2c0ab60b27e16fcf4f14a49c7dac291dd948fc81fd62943fbc010,12770095,1637298969,11/19/21 5:16,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x31031bd329242ce765b0dcb461e8c32cce68816b,353.6465897,0xa56aeb38
0x9a6f04d262dd6a81d334da415218f3fec09a26b7eff644d96f9e1b5cc204233b,12770101,1637298987,11/19/21 5:16,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x9b7db920b1cd622bac1c53a0c2286f02a8717528,12.09293931,Swap Exact ETH For Tokens
0xe58b4afb72cf77248f99cb148424d5c969058b7c70720227f0bfdbe7dae483d0,12770102,1637298990,11/19/21 5:16,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x5ce908a6ffb393e9cb88dd8d6e8594a6a14a0b60,513.1366477,0x00001678
0xe04ab74e7e922170ff17f04a7f5f0e91e9fb8c3b776b4cafbd9155165e10fda4,12770102,1637298990,11/19/21 5:16,0xd6d206f59cc5a3bfa4cc10bc8ba140ac37ad1c89,0x85d228f88d936c8286e2bb03a90a0fc39efe4d27,"2,096.06",Swap Exact Tokens For Tokens
0x8901c106a31a8e5df29713f49838dab09531e38d6103199f895d1136222fe323,12770102,1637298990,11/19/21 5:16,0x813cf14699a230185eada5266b18403d77593e12,0x6eb0569afb79ec893c8212cbf4dbad74eea666aa,"1,054.14",0x1171c9aa
